"","x"
"5150",4612.69387984095
"5151",6859.70466733113
"5152",7629.77299830783
"5153",6554.21754511417
"5154",7177.45828018594
"5155",7683.62757994619
"5156",2614.61321853026
"5157",2847.50208184053
"5158",4822.51980490459
"5159",5713.10161426564
"5160",5081.49982045678
"5161",1907.60079712415
"5162",3464.05713301693
"5163",3432.18167835003
"5164",4119.42247963359
"5165",3497.723817461
"5166",7486.89270317357
"5167",4585.95248507959
"5168",5939.74321330065
"5169",6542.622626036
"5170",6637.69991117436
"5171",3997.90450479527
"5172",5593.8388000885
"5173",4641.01130024734
"5174",2821.94196825661
"5175",3619.15809590055
"5176",5912.58942867775
"5177",6073.97217337106
"5178",9391.7363606203
"5179",7146.68421538232
"5180",8935.82136151334
"5181",3023.35501808708
"5182",1096.80908009526
"5183",3825.64627357497
"5184",7182.52274826396
"5185",8465.33113273227
"5186",3754.55134012742
"5187",1999.80538994592
"5188",7924.91030670318
"5189",2222.77042277617
"5190",6241.00727255741
"5191",4083.13915494375
"5192",5398.85906440893
"5193",2400.44372491888
"5194",6881.28810377576
"5195",5045.53180302749
"5196",4355.96596216288
"5197",5211.17522794503
"5198",8677.47338006151
"5199",6051.41970314115
"5200",3303.41206017614
"5201",5184.53378377366
"5202",3751.57045142702
"5203",6676.76193176885
"5204",8421.54966644093
"5205",6143.95767499652
"5206",4349.52162090759
"5207",7063.91907634476
"5208",6470.7553331274
"5209",8136.92809715297
"5210",5847.65045856556
"5211",2885.12728853605
"5212",2773.165259331
"5213",9108.2693492613
"5214",4617.41549113265
"5215",1727.23039810301
"5216",4202.82747870602
"5217",7831.36436240195
"5218",2690.29318654718
"5219",5455.06201069464
"5220",4713.03109480027
"5221",5842.00193242932
"5222",4724.15207001759
"5223",4991.69466304273
"5224",1789.20021362539
"5225",4382.6657098693
"5226",4940.54018561088
"5227",8294.27240281057
"5228",5004.95118121064
"5229",7037.84680008295
"5230",5992.73873712245
"5231",3373.30641990417
"5232",7889.94533825683
"5233",8820.88063345104
"5234",3977.43432818179
"5235",3356.01260688255
"5236",4533.32057109138
"5237",2712.4148399593
"5238",8164.00741037948
"5239",5139.22224698984
"5240",2560.72391971352
"5241",1926.94380625692
"5242",8559.75697719719
"5243",4850.15315412683
"5244",7288.01602824021
"5245",6205.29121320165
"5246",3566.04706067807
"5247",10438.8474166674
"5248",9634.76936052309
"5249",3487.2548712088
"5250",9869.08592753269
"5251",2839.65016412316
"5252",4274.77005279518
"5253",3488.51948354847
"5254",2947.06866527157
"5255",5932.023176171
"5256",5455.41301810934
"5257",4310.01912548533
"5258",6646.83195465949
"5259",3647.21747849573
"5260",9095.64258046134
"5261",13230.9831946865
"5262",1865.72582020494
"5263",4937.23782221694
"5264",3786.09799734072
"5265",2379.12647368497
"5266",2542.67407601647
"5267",7427.83760538889
"5268",3939.37963622133
"5269",4203.57747551298
"5270",3994.29500585538
"5271",4672.78921785852
"5272",3989.92771199183
"5273",4621.2746841138
"5274",2984.55860883615
"5275",5091.3854266525
"5276",5594.83577441709
"5277",3072.328839703
"5278",2375.07558784907
"5279",3523.67539661558
"5280",4863.31917705899
"5281",4678.46605324134
"5282",10240.0441268632
"5283",12247.6335902547
"5284",5718.34580721706
"5285",5350.11567615625
"5286",6150.87385892071
"5287",6344.3647212747
"5288",3928.56841272826
"5289",5025.44045206596
"5290",2978.67641541234
"5291",7724.90981823276
"5292",8287.02381895785
"5293",1598.15412583569
"5294",5184.52232175187
"5295",4669.05920769426
"5296",2656.24329078704
"5297",3676.47077243734
"5298",7015.0548474805
"5299",4894.67037226085
"5300",4226.83040935645
"5301",4557.86922372022
"5302",4235.53702777898
"5303",9687.59512299334
"5304",3238.23552015901
"5305",5302.77568409313
"5306",3188.44281270535
"5307",2109.31886072154
"5308",3912.20863076422
"5309",5534.97656044859
"5310",5936.70053566946
"5311",3903.5381926854
"5312",5675.82496222551
"5313",8727.2700289166
"5314",9309.27738880255
"5315",4161.13578206871
"5316",6142.4346950553
"5317",6960.57022063452
"5318",4463.90957226319
"5319",3338.74820756126
"5320",6509.61450167565
"5321",8522.6074844157
"5322",7597.17528313067
"5323",4490.73837729788
"5324",6273.67262687883
"5325",7154.92692661635
"5326",5992.5977192811
"5327",5240.67365704139
"5328",11411.2205144176
"5329",4872.95157879015
"5330",4838.9460312216
"5331",2510.57074694469
"5332",1090.75512356742
"5333",4957.8070436843
"5334",3751.36540409818
"5335",7567.26104385074
"5336",7159.470251019
"5337",6687.13585868594
"5338",7031.90204069635
"5339",5680.16102298169
"5340",7797.59691538586
"5341",4900.20486981951
"5342",10111.7727417158
"5343",5309.45676921902
"5344",13800.4672608119
"5345",8414.09003257105
"5346",3841.93010772055
"5347",2776.87415436958
"5348",4913.62818356976
"5349",7821.8317476376
"5350",3550.02854321687
"5351",6627.66731236165
"5352",9800.18605109566
"5353",5714.80258186173
"5354",9678.99206775252
"5355",3259.90900203103
"5356",5585.90262103238
"5357",6252.90446707053
"5358",5835.01937359961
"5359",5589.71322893992
"5360",10103.948026047
"5361",3507.64270075853
"5362",3769.70252782042
"5363",7128.67365704034
"5364",11033.1363877343
"5365",3444.41176940879
"5366",2694.51840276696
"5367",5688.779546262
"5368",3023.90896562696
"5369",4363.60024094803
"5370",3869.54321057792
"5371",2340.11920385738
"5372",3658.2163932753
"5373",5855.85260979895
"5374",11425.9680886315
"5375",4198.14428603422
"5376",3431.46856199915
"5377",4310.01249298942
"5378",6788.57439509779
"5379",5600.79267433716
"5380",2481.82221391855
"5381",2199.29712065961
"5382",4953.45307023369
"5383",6386.87753071287
"5384",2373.40943613189
"5385",5499.76669714053
"5386",6596.61584800476
"5387",6722.33154875756
"5388",11228.860709006
"5389",2673.7795279104
"5390",4531.29133593105
"5391",7868.65812420554
"5392",3495.40629886813
"5393",6219.23283248185
"5394",3603.43440413428
"5395",7888.88724267646
"5396",8459.89964881761
"5397",3885.15302347264
"5398",4448.54727878643
"5399",3867.76377223013
"5400",3637.72280346364
"5401",2111.90751285118
"5402",3798.2723813919
"5403",3151.19637609267
"5404",4299.418750702
"5405",6355.47904327634
"5406",3586.62256857805
"5407",6870.8198756983
"5408",2732.83881922241
"5409",8467.6991516421
"5410",5202.14889648021
"5411",5405.33694250922
"5412",6440.37985419855
"5413",6723.21657380182
"5414",7335.91972364375
"5415",8169.08088633767
"5416",6622.22157022881
"5417",5684.6458988766
"5418",4972.61254382215
"5419",3700.54234268522
"5420",3850.20653947251
"5421",4082.23850070738
"5422",7022.11495337234
"5423",6493.50067206961
"5424",1553.44099642267
"5425",6028.05131864559
"5426",4441.91376118234
"5427",5127.73446107691
"5428",8166.30471804208
"5429",10064.1432984114
"5430",5160.8889348901
"5431",6022.15115714096
"5432",3810.7331506238
"5433",5768.36227630667
"5434",3583.01616666827
"5435",8430.24872564257
"5436",4905.22945535171
"5437",4278.42868363135
"5438",2978.01238578151
"5439",7685.73171673401
"5440",6519.64919423294
"5441",6012.06361949345
"5442",7724.14358840202
"5443",3790.01781413698
"5444",7767.65018890047
"5445",7306.80054156715
"5446",11626.1448662441
"5447",5332.83641609823
"5448",8141.51542281004
"5449",9011.63510567037
"5450",4456.90554731962
"5451",4586.87062480184
"5452",4238.87614100962
"5453",2948.74467885797
"5454",3557.50861171196
"5455",5642.6120028366
"5456",7580.3767800848
"5457",2639.78710831684
"5458",13026.9553635941
"5459",6442.43391658319
"5460",10807.280815899
"5461",7705.89476850786
"5462",4900.38083272887
"5463",5895.23075037292
"5464",2009.81968979875
"5465",6500.14378394309
"5466",2933.56426506984
"5467",5503.62008768041
"5468",5461.40490573301
"5469",5306.70035364077
"5470",5761.44638821989
"5471",5012.7068243401
"5472",6037.4407870337
"5473",8958.54269619507
"5474",3233.36345132161
"5475",6769.94800855737
"5476",2419.53250083514
"5477",5175.23147457413
"5478",2589.88675548759
"5479",3562.71230213047
"5480",3811.30722255784
"5481",3776.00055104826
"5482",6242.51055649959
"5483",6199.45301381371
"5484",6900.56466009252
"5485",3219.29315332562
"5486",4588.95109437982
"5487",1230.80129971978
"5488",7496.16773245216
"5489",3181.93884873972
"5490",8898.13208147447
"5491",5508.58410603611
"5492",2549.17107807222
"5493",6306.03165373707
"5494",6006.75206586305
"5495",3301.66693292861
"5496",2090.66220985906
"5497",4725.73944960121
"5498",3081.24225768785
"5499",3037.91004900489
"5500",5495.2389466227
"5501",5363.00864866615
"5502",3337.36486485432
"5503",9035.58331049996
"5504",5130.41490576265
"5505",7206.50317715952
"5506",7063.61184392858
"5507",5473.38124663953
"5508",4195.42371262464
"5509",9404.81815188029
"5510",9760.73477096861
"5511",7603.67001969868
"5512",3999.724083409
"5513",3224.93614192161
"5514",5431.34727438434
"5515",3419.76318625786
"5516",3449.06881626125
"5517",6901.89922838775
"5518",3671.3410690329
"5519",4991.96234083007
"5520",2801.67983965727
"5521",1004.40673743491
"5522",6598.15533353941
"5523",6102.92295375624
"5524",7286.10814225243
"5525",5692.37142314465
"5526",3810.24553348293
"5527",5820.58186023979
"5528",6490.81368210667
"5529",1354.24640666606
"5530",9288.83477484121
"5531",3450.7600965742
"5532",6754.68083722703
"5533",5385.67795417295
"5534",6215.31941439916
"5535",2936.54580464476
"5536",3067.44021246553
"5537",5331.21230137837
"5538",2320.73094076227
"5539",3691.01413818781
"5540",5125.11304825573
"5541",5569.22983619076
"5542",4102.5778373995
"5543",2557.80124063516
"5544",3195.2358156087
"5545",4479.99466495094
"5546",9242.40462770307
"5547",6887.11021988845
"5548",6042.85745018924
"5549",2379.07769891288
"5550",7500.51614651812
"5551",5548.73859264376
"5552",6543.09898191009
"5553",5311.09898311918
"5554",7409.04310562497
"5555",3016.01222376345
"5556",4005.99586525268
"5557",5022.18293534371
"5558",3497.19919086498
"5559",3104.96743214974
"5560",4199.49382808444
"5561",6364.7154797329
"5562",5904.73285998969
"5563",2450.79590263113
"5564",7956.49259690393
"5565",6006.17053803348
"5566",4567.51735874836
"5567",4617.2294866906
"5568",3814.63436447829
"5569",6862.20483987941
"5570",3314.81646786624
"5571",8509.31394155783
"5572",906.487864214752
"5573",5183.03093752469
"5574",5065.03523844725
"5575",6868.08407857461
"5576",4161.86782188504
"5577",4504.1124872035
"5578",8101.96838712762
"5579",4846.10980060784
"5580",7826.63393213053
"5581",7971.184200463
"5582",1862.51105490891
"5583",4647.66384912282
"5584",8641.8359047579
"5585",5020.27056607202
"5586",4760.53035140218
"5587",7716.94734438771
"5588",6983.14922234695
"5589",2682.91349544958
"5590",7305.78680094582
"5591",4188.71911807952
"5592",6464.79234049673
"5593",3089.36753671215
"5594",4312.00321209303
"5595",3324.41325915843
"5596",7839.40511114965
"5597",8026.39306957927
"5598",7750.69929144165
"5599",4397.57113879378
"5600",5970.88713515911
"5601",3162.01821402769
"5602",7433.30655554385
"5603",3197.62085447618
"5604",3379.94862738682
"5605",9398.34673064551
"5606",1399.15740421484
"5607",8705.17032959324
"5608",6592.03729144443
"5609",9828.63441963337
"5610",5019.7710335158
"5611",3106.55606469407
"5612",3122.29309785709
"5613",5036.11563804018
"5614",4401.70499945281
"5615",7692.66333937482
"5616",6422.06050647167
"5617",8322.03685960069
"5618",6385.20670200762
"5619",7342.48147280439
"5620",5062.90205727686
"5621",4163.52757643216
"5622",2820.34390761424
"5623",6851.50527239323
"5624",6848.83998617047
"5625",5955.32580458204
"5626",4329.24633406813
"5627",2928.62005508906
"5628",3429.50280616712
"5629",2412.9991584305
"5630",2111.17835987563
"5631",7654.61344188493
"5632",5769.97099489038
"5633",5250.2401522703
"5634",5424.15967513132
"5635",3960.27870496438
"5636",4947.2682988462
"5637",5325.51025719976
"5638",6720.51138174016
"5639",5747.05313908635
"5640",3931.43910809723
"5641",5373.78336658271
"5642",5881.29133101087
"5643",6299.566085839
"5644",2696.84371898184
"5645",7026.11088963045
"5646",5802.41974136955
"5647",11171.319327651
"5648",4607.42816857278
"5649",7733.24266978208
"5650",5824.85353693023
"5651",4652.61591861106
"5652",4238.06137591507
"5653",8966.65615950042
"5654",4855.14039823099
"5655",4188.80662199965
"5656",4305.19420573773
"5657",8175.60362601338
"5658",8612.76514034788
"5659",5047.90089197387
"5660",4327.93245569005
"5661",10441.5382525732
"5662",3300.76147623808
"5663",3263.25922091608
"5664",8798.91277813422
"5665",5041.87002224417
"5666",4457.88410909695
"5667",3731.56824247231
"5668",3079.27497004421
"5669",4290.10227587027
"5670",11348.711820314
"5671",5952.65692732099
"5672",5694.25083697401
"5673",4036.17863079638
"5674",6227.12858840841
"5675",5046.11448554986
"5676",4083.10398978565
"5677",6473.76237496542
"5678",6070.44912996073
"5679",3598.55715772131
"5680",8284.88533403917
"5681",2423.96509987145
"5682",6184.35953128932
"5683",5915.43005809659
"5684",5143.67797951447
"5685",6009.2541014204
"5686",9058.6620686333
"5687",5758.48511977389
"5688",5291.29916686274
"5689",4326.46288513974
"5690",3589.4558084826
"5691",10333.0775287485
"5692",6765.87849324773
"5693",3724.4562382414
"5694",6248.0610197697
"5695",3773.00225143257
"5696",2850.41996301728
"5697",4363.03050279478
"5698",3894.77982290677
"5699",5079.98700134578
"5700",6341.43598930934
"5701",2974.87964444101
"5702",5688.46891878429
"5703",5645.88308681612
"5704",5124.16170101718
"5705",4348.21448730829
"5706",3271.7718682487
"5707",4672.16900825861
"5708",6744.88776934764
"5709",7406.97093950049
"5710",3417.52020445856
"5711",8022.68383180199
"5712",4587.25334742264
"5713",8287.22939304
"5714",9203.36670329224
"5715",6492.82048443018
"5716",7927.55593471177
"5717",6092.11954678281
"5718",5606.41044887085
"5719",5756.91607064538
"5720",12262.5413581472
"5721",2230.42794494529
"5722",4280.09445827623
"5723",4768.24702609429
"5724",2848.68994754012
"5725",5745.86044324038
"5726",6862.69527035876
"5727",3325.22963864397
"5728",2766.47905950306
"5729",2309.70975203876
"5730",4141.22386136738
"5731",2968.1434189264
"5732",7516.61505316105
"5733",5927.63703396317
"5734",4086.43040093477
"5735",5257.57064912206
"5736",5438.13911186589
"5737",5311.9702337131
"5738",2325.68979568064
"5739",6369.29594161361
"5740",3276.76637617603
"5741",2898.0744237582
"5742",2454.9382462455
"5743",6955.7221165899
"5744",1937.40831615921
"5745",4434.72653418942
"5746",5702.12716428854
"5747",4476.79600238556
"5748",4965.65739370597
"5749",3625.293379126
"5750",2923.44861433993
"5751",8300.53982727311
"5752",8234.78505765245
"5753",12680.8598892487
"5754",9806.45969261794
"5755",3862.72866961581
"5756",3144.3076621436
"5757",6550.73529151513
"5758",5462.07905669231
"5759",5440.554931277
"5760",10571.9530435087
"5761",7057.95895095152
"5762",2911.76094570948
"5763",7843.91932397534
"5764",3860.49915403081
"5765",6416.97046508588
"5766",4675.40307075524
"5767",5068.57532084046
"5768",4119.5112782346
"5769",7105.85928892216
"5770",2036.49867692002
"5771",8887.11434585729
"5772",6236.87152968865
"5773",2599.28650144854
"5774",2761.62014953117
"5775",5663.14063816966
"5776",5145.76503253251
"5777",6249.17213619268
"5778",6307.5539202505
"5779",4841.56842579891
"5780",5373.00014578429
"5781",6189.17679837276
"5782",5571.42761016515
"5783",6158.90698059578
"5784",9289.66389845585
"5785",3228.40648165514
"5786",8109.90879388514
"5787",2582.7509165309
"5788",4387.54586387705
"5789",8355.5508685307
"5790",4691.71967850724
"5791",6813.72154267464
"5792",4994.08450277516
"5793",3015.99335908133
"5794",6012.6767700144
"5795",10127.0962215332
"5796",2876.74232149636
"5797",3937.0666331338
"5798",4502.00570209767
"5799",5242.95494614431
"5800",4540.0864236388
"5801",4946.82716838847
"5802",12447.1928495817
"5803",7665.99300231755
"5804",6521.70484410156
"5805",5894.33526190929
"5806",6328.18065624568
"5807",5928.09541104955
"5808",2679.62219289917
"5809",4702.54922800593
"5810",6994.07797019358
"5811",4504.92283485772
"5812",4005.56953754107
"5813",1914.05367887684
"5814",4188.7236033685
"5815",2803.03799106146
"5816",2188.35323465167
"5817",5938.78722646914
"5818",6135.80888615723
"5819",3002.54651294916
"5820",2713.68813782628
"5821",3585.3670339979
"5822",6457.48863437964
"5823",5082.36408103281
"5824",4773.68148474069
"5825",6082.29762252839
"5826",4665.59165912279
"5827",3789.71420866397
"5828",5902.34916980716
"5829",4069.78689896618
"5830",6269.82537994522
"5831",8040.68253052974
"5832",1615.71421772335
"5833",3789.14555883571
"5834",1911.98902550002
"5835",10063.851898442
"5836",3407.39908504917
"5837",5471.75271706679
"5838",6190.70427385863
"5839",8041.89309366338
"5840",5475.67673773842
"5841",7038.22243375162
"5842",7304.68631514249
"5843",9286.89475136204
"5844",4965.73539703793
"5845",6603.90757735091
"5846",5799.46064604772
"5847",3715.01218630665
"5848",10417.1590643686
"5849",8417.41614456236
"5850",4991.61976399546
"5851",2650.10035568802
"5852",2916.65445364179
"5853",10726.1372740368
"5854",3192.5336836733
"5855",5591.73386787809
"5856",4454.41150021908
"5857",3187.18062602472
"5858",2427.39843186899
"5859",5926.01700118941
"5860",5110.3520533574
"5861",5486.24554231798
"5862",2153.56404825713
"5863",4460.79617460468
"5864",2803.24892476137
"5865",3447.67375141202
"5866",5602.25850451784
"5867",4987.29529836215
"5868",2492.74019222689
"5869",3531.56381541083
"5870",1980.78810095962
"5871",5611.5629829634
"5872",9913.06394763204
"5873",7382.03022157942
"5874",3615.22460929526
"5875",3797.83534569194
"5876",1996.98384500889
"5877",3662.37300425401
"5878",7648.63995025016
"5879",6718.06978561234
"5880",7218.06743278739
"5881",3586.59963622299
"5882",6205.46484117262
"5883",4206.26590842998
"5884",3141.43884713226
"5885",7026.17503380217
"5886",4700.31743732915
"5887",6212.37568549358
"5888",7959.52700236067
"5889",4885.0297976415
"5890",6226.55440253916
"5891",10757.4385864406
"5892",5937.91100660793
"5893",2488.50584215735
"5894",6064.14274507522
"5895",6611.75367347803
"5896",6903.07973358821
"5897",3417.54823873058
"5898",7088.06658090407
"5899",2932.13138126157
"5900",5645.87655856478
"5901",5416.26867475989
"5902",4270.6211986565
"5903",5715.83564095298
"5904",4795.82829721336
"5905",8184.75811802113
"5906",4722.22245167929
"5907",4925.63494296122
"5908",1557.86204637232
"5909",2677.88465803693
"5910",4397.22317185457
"5911",16355.2590066056
"5912",4742.37350519886
"5913",3354.51682194869
"5914",8698.34624127921
"5915",5013.11696391582
"5916",9052.58400590956
"5917",5946.79557327082
"5918",1849.72680355178
"5919",3907.14896380162
"5920",4806.05029926711
"5921",5685.34075966355
"5922",6167.34725965629
"5923",5883.71358774125
"5924",3897.60945281555
"5925",2577.91839902854
"5926",3485.25011017866
"5927",11415.3083915726
"5928",4680.33517623844
"5929",3248.54512992065
"5930",4936.01934241981
"5931",4303.77582415217
"5932",7275.53891564457
"5933",4587.76344438421
"5934",2075.59709154244
"5935",7375.8252711012
"5936",6437.90180040157
"5937",6765.59531408682
"5938",4469.00312232913
"5939",5389.39719684562
"5940",2203.46764112328
"5941",6157.24084488128
"5942",5183.82671063184
"5943",8048.84169910231
"5944",9252.83217888331
"5945",5661.69683055807
"5946",6866.55257171654
"5947",4686.48760378896
"5948",6760.86019331665
"5949",6146.30557234772
"5950",5057.17146567185
"5951",1992.36415816273
"5952",10699.9898527212
"5953",4301.77684541111
"5954",1282.69863124617
"5955",4405.38836504909
"5956",3581.8358643346
"5957",5359.59786632477
"5958",5462.9009900071
"5959",6428.24900800909
"5960",6824.74955752376
"5961",3681.90521637141
"5962",5411.85844684253
"5963",4356.45459977188
"5964",4587.71206138609
"5965",2448.30426700076
"5966",6145.83198456309
"5967",3515.91183756507
"5968",2390.05627370544
"5969",2950.30848198856
"5970",8027.45244797989
"5971",5302.3989674648
"5972",2013.99215323827
"5973",2486.34543066681
"5974",4876.54436052835
"5975",5603.25641870574
"5976",3958.31767421664
"5977",2785.33777137811
"5978",7011.23208910454
"5979",8337.38090046123
"5980",3573.29795017937
"5981",10017.6482653996
"5982",8660.45420085278
"5983",4308.91891972639
"5984",3174.40433851018
"5985",4696.79470520461
"5986",5618.28700596152
"5987",3828.83644548507
"5988",6275.09751590592
"5989",4026.3624101181
"5990",5416.46157850575
"5991",4627.35626357468
"5992",4899.35488576506
"5993",8193.84295385238
"5994",3136.62459822005
"5995",3495.17042209202
"5996",9027.67341960984
"5997",9906.79737636744
"5998",3204.04750646959
"5999",3421.69476640801
"6000",3170.9163865482
"6001",2788.72930783872
"6002",12075.5283124597
"6003",6707.47843404015
"6004",4754.64070830884
"6005",8416.61633230338
"6006",5847.35177962872
"6007",7059.73934136675
"6008",5051.21173002006
"6009",7069.32568659121
"6010",5432.69980760379
"6011",5272.18337359757
"6012",6124.04956628021
"6013",4200.83817682764
"6014",4766.75077477662
"6015",8241.67593340558
"6016",2688.6640356924
"6017",3461.16103879723
"6018",6204.93503342126
"6019",7827.72965122812
"6020",4903.77921010286
"6021",10678.5728535674
"6022",3699.31771342794
"6023",5391.00222079497
"6024",8894.39032036904
"6025",4326.1617910848
"6026",3361.40541141224
"6027",3355.16934065055
"6028",7953.74157226569
"6029",3438.54382400226
"6030",10856.5667931468
"6031",7462.36628843477
"6032",5437.98142802092
"6033",5071.42692412378
"6034",3272.40230002353
"6035",13084.3729421474
"6036",5444.71367598028
"6037",8181.34603241523
"6038",3479.77580066083
"6039",2623.31338037021
"6040",3816.2955700974
"6041",4298.96683438407
"6042",5451.71235284151
"6043",5141.46836537891
"6044",5195.321378597
"6045",1911.56158723799
"6046",7118.25933377229
"6047",6900.36139133293
"6048",3382.94317276566
"6049",3661.74432006752
"6050",5703.22965306562
"6051",2385.20586281817
"6052",8790.80078955443
"6053",4485.78376954503
"6054",6201.27559312677
"6055",4960.05456636497
"6056",4507.09477829165
"6057",5387.83184883272
"6058",4945.66029070166
"6059",5354.15354541264
"6060",5682.48020915489
"6061",6645.84078030166
"6062",5591.84098083881
"6063",4684.56469160004
"6064",3747.74074135977
"6065",3112.24470793374
"6066",5268.52560467419
"6067",6743.97298761905
"6068",4326.14135057299
"6069",7654.86437740753
"6070",8569.10080073349
"6071",7055.13913589763
"6072",4854.54097797081
"6073",5776.25645491824
"6074",2269.54557728855
"6075",3603.6929724348
"6076",10065.9087768414
"6077",4622.62447573978
"6078",3994.74008826393
"6079",8546.70619589248
"6080",9703.33824099501
"6081",3863.49998785806
"6082",5637.24795669102
"6083",4364.89668519696
"6084",3598.70252238115
"6085",3212.90699475701
"6086",2060.52116242138
"6087",6645.57436902774
"6088",3127.79098194302
"6089",6808.46477617923
"6090",5214.14979630709
"6091",7265.7375480762
"6092",7158.51289957488
"6093",3202.1341932402
"6094",2119.7890966009
"6095",7419.39024054841
"6096",5551.48578189989
"6097",4925.11307441129
"6098",4061.00999656384
"6099",4850.30343603541
"6100",8407.76456148818
"6101",8991.62204300537
"6102",5808.93584162934
"6103",4629.10656486952
"6104",2677.33768756868
"6105",7042.18357189919
"6106",6679.26367949636
"6107",5684.71536708612
"6108",2553.28631796403
"6109",3287.83918494615
"6110",6475.22749973554
"6111",3278.77519895771
"6112",8227.11508605757
"6113",6321.53723889205
"6114",3617.82046561176
"6115",5697.45572493807
"6116",4152.41293782694
"6117",12327.6868209759
"6118",2814.90193478501
"6119",7237.61951313092
"6120",2043.5602740015
"6121",8250.54250827624
"6122",6802.63333726092
"6123",1938.97014984192
"6124",5488.25490578107
"6125",6906.47666565329
"6126",5651.1516342407
"6127",4252.0969708598
"6128",4784.52516323491
"6129",11082.1814766388
"6130",6106.39904012252
"6131",5788.85548963631
"6132",3791.74554118951
"6133",8475.42045465269
"6134",8973.14771092724
"6135",4004.73397920455
"6136",1443.91652274068
"6137",7150.24832747469
"6138",4947.19740703539
"6139",4049.25515873014
"6140",4944.04157879617
"6141",7213.35857016034
"6142",7136.48919972481
"6143",7041.69328099495
"6144",7028.47213356697
"6145",2808.61881006189
"6146",4404.22369125654
"6147",6704.79870678164
"6148",4401.50110008521
"6149",3569.81403569673
"6150",3004.00485394313
"6151",6773.49652952224
"6152",3026.56230800552
"6153",1722.23996991938
"6154",1959.7693352045
"6155",7877.90742566466
"6156",8182.97037232568
"6157",1252.41586759861
"6158",4631.76098794577
"6159",1539.34187870583
"6160",5394.09216945549
"6161",4188.34257808595
"6162",6184.73678902112
"6163",6440.41923827765
"6164",1318.90845475747
"6165",5423.75581356272
"6166",4675.76500314876
"6167",2140.01318623178
"6168",4123.89325099415
"6169",7691.61291406956
"6170",4545.51600042928
"6171",4634.71884633607
"6172",7783.53192570724
"6173",2117.83291103953
"6174",11236.2631496255
"6175",5446.31287742383
"6176",5563.1835364619
"6177",4047.95271609846
"6178",4011.09560467442
"6179",7282.31639319292
"6180",3983.21946992492
"6181",4361.48772889643
"6182",6694.75096547813
"6183",5681.0420186313
"6184",5011.43530769338
"6185",15675.6971111646
"6186",4780.9359790759
"6187",2244.97546079371
"6188",1707.38208830904
"6189",6328.75590079982
"6190",5293.01031731826
"6191",3291.0771348147
"6192",3634.3364196014
"6193",3128.5000776879
"6194",3701.45175068639
"6195",6262.81767453731
"6196",5755.21295101487
"6197",3085.27115097037
"6198",4609.68410154362
"6199",2970.0464027038
"6200",2355.9151822509
"6201",5492.2660253658
"6202",3240.10654779762
"6203",3396.37717694213
"6204",5090.4556540139
"6205",3890.8824687287
"6206",5494.0025038654
"6207",5292.6368381473
"6208",4873.02591893368
"6209",4876.82634535374
"6210",5269.86608648201
"6211",6666.13224661059
"6212",5761.95788626524
"6213",4171.79850304651
"6214",5887.54118861514
"6215",5080.29530810681
"6216",5377.6099550724
"6217",6486.80104030325
"6218",4327.70902345562
"6219",6972.81099597469
"6220",1539.57439067762
"6221",7179.08301278728
"6222",2677.18094351265
"6223",9555.05557054683
"6224",3066.17007634742
"6225",4145.49851004506
"6226",2367.94963917026
"6227",5559.37311779172
"6228",2493.45592234953
"6229",7712.48620804865
"6230",7586.27426074527
"6231",5366.5944445667
"6232",3039.04363867175
"6233",5176.26529317989
"6234",4729.39105069166
"6235",2996.57996141457
"6236",3855.35818674043
"6237",11503.0314655119
"6238",5031.06524165592
"6239",8283.26151234296
"6240",6900.98022869154
"6241",3918.12773304939
"6242",7259.25671904755
"6243",7650.6846306877
"6244",5538.36900822504
"6245",2807.91257358802
"6246",2484.69050593954
"6247",7385.81822546141
"6248",9680.41720908514
"6249",8673.59694700164
"6250",4493.55021106685
"6251",8976.24052771303
"6252",7436.5326557465
"6253",1390.27908655477
"6254",5355.86641408264
"6255",3569.43847241509
"6256",3699.3397870445
"6257",4616.07065304101
"6258",4887.01819956937
"6259",2579.72040381102
"6260",6451.23494221736
"6261",7010.2194777375
"6262",2546.81577951874
"6263",2602.19745161879
"6264",4529.4346997742
"6265",7214.60414609517
"6266",4257.7752325515
"6267",8135.00046749623
"6268",7510.64379341592
"6269",4474.7990034126
"6270",4755.61032325827
"6271",6403.11441851634
"6272",9443.55003031733
"6273",1964.65382645157
"6274",7487.53518641874
"6275",3711.45938543248
"6276",3849.01263760804
"6277",4795.75351188192
"6278",3033.67196822882
"6279",6991.66334950348
"6280",4868.69892602862
"6281",4266.80577748461
"6282",7423.70135923952
"6283",2248.36054133961
"6284",4312.14117255225
"6285",5174.1129058181
"6286",6100.00489204359
"6287",3776.31331936218
"6288",3021.91449698614
"6289",4002.7678494553
"6290",4254.6952746124
"6291",4887.99651215138
"6292",1801.01380638697
"6293",6090.9144853758
"6294",3093.84385905787
"6295",3232.85085757141
"6296",4325.03007264331
"6297",2256.28859980765
"6298",4156.82064217731
"6299",5952.4444459143
"6300",6049.83893515414
"6301",5747.7612304205
"6302",5368.18035432004
"6303",4172.77997028409
"6304",5803.61068138271
"6305",3002.90790742595
"6306",4056.81327328971
"6307",4083.68083103222
"6308",3866.40518391284
"6309",4766.77359165228
"6310",4879.43010688189
"6311",7341.84254701261
"6312",3438.05821047974
"6313",1787.74585238361
"6314",11536.8233542081
"6315",11594.7507582366
"6316",5839.24392138957
"6317",6348.36871129158
